,home,distance,type,assisted,result
644,0,27,3-pt jump shot,0,0
645,0,10,2-pt jump shot,0,0
646,0,5,2-pt layup,0,1
647,0,2,2-pt layup,0,1
648,0,26,3-pt jump shot,1,1
649,0,0,2-pt dunk,0,1
650,0,0,2-pt layup,1,1
651,0,1,2-pt layup,1,1
652,0,1,2-pt layup,0,1
653,0,1,2-pt layup,0,0
654,0,2,2-pt layup,0,0
655,0,28,3-pt jump shot,0,0
656,0,11,2-pt jump shot,0,0
657,0,17,2-pt jump shot,1,1
658,0,25,3-pt jump shot,0,0
659,0,26,3-pt jump shot,0,0
660,0,25,3-pt jump shot,0,0
661,0,26,3-pt jump shot,0,0
662,0,26,3-pt jump shot,0,0
663,0,15,2-pt jump shot,0,0
664,0,14,2-pt jump shot,0,0
665,0,26,3-pt jump shot,0,0
666,1,11,2-pt jump shot,0,0
667,1,2,2-pt layup,0,0
668,1,26,3-pt jump shot,0,0
669,1,26,3-pt jump shot,1,1
670,1,25,3-pt jump shot,1,1
671,1,16,2-pt jump shot,0,1
672,1,18,2-pt jump shot,0,0
673,1,28,3-pt jump shot,1,1
674,1,3,2-pt layup,0,0
675,1,3,2-pt layup,0,0
676,1,23,3-pt jump shot,0,0
677,1,11,2-pt jump shot,0,0
678,1,0,2-pt layup,0,0
679,1,26,3-pt jump shot,1,1
680,1,27,3-pt jump shot,1,1
681,1,27,3-pt jump shot,0,0
682,0,24,3-pt jump shot,0,0
683,0,18,2-pt jump shot,0,1
684,0,25,3-pt jump shot,0,0
685,0,26,3-pt jump shot,0,0
686,0,23,3-pt jump shot,0,0
687,0,2,2-pt layup,1,1
688,0,25,3-pt jump shot,0,0
689,0,29,3-pt jump shot,0,0
690,1,2,2-pt layup,0,0
691,1,23,3-pt jump shot,0,0
692,1,21,2-pt jump shot,0,0
693,1,25,3-pt jump shot,0,0
694,1,1,2-pt dunk,1,1
695,1,27,3-pt jump shot,0,0
696,1,10,2-pt jump shot,0,0
697,1,25,3-pt jump shot,0,0
698,1,3,2-pt layup,1,1
699,1,2,2-pt layup,1,1
700,1,2,2-pt dunk,0,1
701,1,28,3-pt jump shot,1,1
702,1,23,3-pt jump shot,1,1
703,0,17,2-pt jump shot,0,0
704,0,24,3-pt jump shot,1,1
705,0,24,3-pt jump shot,0,0
706,0,26,3-pt jump shot,0,0
707,0,26,3-pt jump shot,0,0
708,0,2,2-pt jump shot,0,0
709,1,25,3-pt jump shot,1,1
710,1,2,2-pt layup,1,1
711,1,27,3-pt jump shot,1,1
712,1,3,2-pt layup,0,0
713,1,25,3-pt jump shot,0,1
714,1,3,2-pt jump shot,0,0
715,0,26,3-pt jump shot,0,0
716,0,8,2-pt jump shot,1,1
717,0,25,3-pt jump shot,0,0
718,0,1,2-pt layup,1,1
719,0,25,3-pt jump shot,0,0
720,0,25,3-pt jump shot,0,0
721,0,20,2-pt jump shot,0,0
722,0,23,3-pt jump shot,0,0
723,0,27,3-pt jump shot,1,1
724,0,23,3-pt jump shot,0,0
725,0,26,3-pt jump shot,0,0
726,0,25,3-pt jump shot,0,1
727,0,7,2-pt jump shot,0,0
728,0,18,2-pt jump shot,0,0
729,1,26,3-pt jump shot,0,0
730,1,23,3-pt jump shot,0,0
731,1,2,2-pt layup,0,0
732,1,2,2-pt layup,0,0
733,1,1,2-pt layup,0,1
734,1,25,3-pt jump shot,0,1
735,1,15,2-pt jump shot,0,1
736,1,1,2-pt layup,0,1
737,1,26,3-pt jump shot,0,0
738,1,26,3-pt jump shot,0,1
739,0,23,3-pt jump shot,0,0
740,0,7,2-pt layup,0,0
741,0,26,3-pt jump shot,1,1
742,0,0,2-pt layup,1,1
743,0,1,2-pt dunk,0,1
744,0,23,3-pt jump shot,0,0
745,0,20,2-pt jump shot,0,0
746,0,1,2-pt layup,0,1
747,0,1,2-pt dunk,1,1
748,1,25,3-pt jump shot,1,1
749,1,26,3-pt jump shot,0,0
750,1,24,3-pt jump shot,0,0
751,1,3,2-pt layup,0,1
752,1,1,2-pt layup,0,1
753,1,27,3-pt jump shot,1,1
754,1,26,3-pt jump shot,0,0
755,1,27,3-pt jump shot,0,0
756,1,23,3-pt jump shot,1,1
757,1,27,3-pt jump shot,0,0
758,1,3,2-pt layup,1,1
759,1,25,3-pt jump shot,0,0
760,1,26,3-pt jump shot,0,1
761,1,25,3-pt jump shot,1,1
762,1,27,3-pt jump shot,1,1
763,1,28,3-pt jump shot,0,0
764,1,2,2-pt layup,0,0
765,1,27,3-pt jump shot,1,1
766,1,26,3-pt jump shot,0,0
767,0,24,3-pt jump shot,0,0
768,0,26,3-pt jump shot,0,0
769,0,1,2-pt layup,0,0
770,0,2,2-pt layup,0,1
771,0,25,3-pt jump shot,0,0
772,0,26,3-pt jump shot,1,1
773,0,4,2-pt layup,0,0
774,1,25,3-pt jump shot,1,1
775,1,7,2-pt jump shot,0,0
776,1,1,2-pt layup,0,0
777,1,24,3-pt jump shot,0,0
778,1,22,3-pt jump shot,0,0
779,1,0,2-pt dunk,1,1
780,1,23,2-pt jump shot,0,1
781,0,9,2-pt jump shot,1,1
782,0,0,2-pt dunk,0,1
783,0,17,2-pt jump shot,0,1
784,0,16,2-pt jump shot,0,1
785,0,21,2-pt jump shot,0,0
786,0,24,3-pt jump shot,0,1
787,0,26,3-pt jump shot,0,0
788,0,25,3-pt jump shot,0,0
789,0,25,3-pt jump shot,1,1
790,0,26,3-pt jump shot,0,0
791,0,17,2-pt jump shot,0,1
792,0,1,2-pt layup,0,1
793,0,0,2-pt dunk,0,1
794,0,25,3-pt jump shot,0,0
795,0,1,2-pt layup,0,0
796,0,0,2-pt dunk,1,1
797,0,1,2-pt layup,0,0
798,0,26,3-pt jump shot,0,0
799,0,0,2-pt layup,0,0
800,0,28,3-pt jump shot,0,0
801,0,17,2-pt jump shot,0,0
802,0,28,3-pt jump shot,0,1
803,0,46,3-pt jump shot,0,0
804,0,26,3-pt jump shot,0,0
805,0,6,2-pt layup,0,0
806,0,27,3-pt jump shot,0,0
807,0,13,2-pt jump shot,0,1
808,0,26,3-pt jump shot,0,0
809,0,26,3-pt jump shot,0,0
810,0,27,3-pt jump shot,0,0
811,0,26,3-pt jump shot,0,0
812,0,26,3-pt jump shot,0,0
813,0,27,3-pt jump shot,0,0
814,0,27,3-pt jump shot,0,0
815,0,27,3-pt jump shot,0,0
816,0,27,3-pt jump shot,0,1
817,0,28,3-pt jump shot,0,0
818,0,29,3-pt jump shot,0,0
819,1,24,3-pt jump shot,0,1
820,1,20,2-pt jump shot,0,0
821,1,1,2-pt layup,0,0
822,1,8,2-pt jump shot,0,0
823,1,1,2-pt layup,1,1
824,1,1,2-pt dunk,1,1
825,1,2,2-pt layup,0,1
826,1,2,2-pt layup,0,0
827,1,4,2-pt layup,0,0
828,1,23,3-pt jump shot,0,0
829,1,12,2-pt jump shot,0,0
830,1,7,2-pt jump shot,0,0
831,1,0,2-pt layup,0,0
832,1,72,3-pt jump shot,0,0
833,1,8,2-pt jump shot,0,0
834,0,2,2-pt layup,0,0
835,0,24,3-pt jump shot,0,0
836,0,10,2-pt jump shot,1,1
837,0,25,3-pt jump shot,0,0
838,0,0,2-pt layup,1,1
839,0,28,3-pt jump shot,0,0
840,0,26,3-pt jump shot,1,1
841,0,25,3-pt jump shot,0,0
842,0,27,3-pt jump shot,0,0
843,0,28,3-pt jump shot,0,0
844,0,28,3-pt jump shot,0,0
845,1,25,3-pt jump shot,0,0
846,1,19,2-pt jump shot,0,0
847,1,23,3-pt jump shot,0,0
848,1,26,3-pt jump shot,0,0
849,1,27,3-pt jump shot,0,0
850,1,25,3-pt jump shot,0,0
851,1,25,3-pt jump shot,0,0
852,1,1,2-pt layup,1,1
853,1,1,2-pt layup,0,0
854,1,25,3-pt jump shot,1,1
855,1,7,2-pt jump shot,0,0
856,1,9,2-pt jump shot,0,0
857,1,19,2-pt jump shot,0,0
858,1,23,3-pt jump shot,0,0
859,1,24,3-pt jump shot,1,1
860,1,25,3-pt jump shot,0,0
861,1,26,3-pt jump shot,0,0
862,1,1,2-pt dunk,1,1
863,1,24,3-pt jump shot,0,0
864,1,13,2-pt jump shot,0,0
865,1,0,2-pt dunk,0,0
866,1,26,3-pt jump shot,0,0
867,0,23,3-pt jump shot,0,0
868,0,24,3-pt jump shot,1,1
869,0,7,2-pt jump shot,1,1
870,0,24,3-pt jump shot,0,0
871,0,2,2-pt dunk,1,1
872,0,0,2-pt layup,0,1
873,0,7,2-pt jump shot,0,0
874,0,26,3-pt jump shot,0,0
875,0,25,3-pt jump shot,0,0
876,0,19,2-pt jump shot,0,1
877,0,0,2-pt layup,0,1
878,0,29,3-pt jump shot,0,0
879,0,1,2-pt layup,0,1
880,0,24,3-pt jump shot,0,0
881,0,2,2-pt layup,0,0
882,1,26,3-pt jump shot,0,0
883,1,15,2-pt jump shot,0,0
884,1,26,3-pt jump shot,1,1
885,1,26,3-pt jump shot,0,0
886,1,26,3-pt jump shot,0,0
887,1,25,3-pt jump shot,0,0
888,1,10,2-pt jump shot,0,1
889,1,2,2-pt layup,1,1
890,1,25,3-pt jump shot,1,1
891,1,22,3-pt jump shot,1,1
892,1,27,3-pt jump shot,1,1
893,1,27,3-pt jump shot,0,0
894,1,32,3-pt jump shot,0,0
895,1,25,3-pt jump shot,0,0
896,1,29,3-pt jump shot,0,0
897,1,27,3-pt jump shot,0,0
898,1,26,3-pt jump shot,0,0
899,1,13,2-pt jump shot,0,0
900,1,26,3-pt jump shot,1,1
901,1,25,3-pt jump shot,0,0
902,1,1,2-pt layup,0,0
903,1,25,3-pt jump shot,1,1
904,1,23,3-pt jump shot,0,0
905,1,25,3-pt jump shot,1,1
906,0,2,2-pt layup,0,0
907,0,23,3-pt jump shot,0,0
908,0,25,3-pt jump shot,0,1
909,0,1,2-pt layup,0,0
910,0,26,3-pt jump shot,1,1
911,0,25,3-pt jump shot,0,0
912,0,26,3-pt jump shot,0,0
913,0,22,3-pt jump shot,1,1
914,0,25,3-pt jump shot,0,0
915,0,26,3-pt jump shot,0,1
916,0,25,3-pt jump shot,1,1
917,0,25,3-pt jump shot,0,1
918,0,25,3-pt jump shot,1,1
919,0,23,3-pt jump shot,1,1
920,0,26,3-pt jump shot,0,0
921,0,1,2-pt layup,0,0
922,0,10,2-pt jump shot,0,1
923,0,24,3-pt jump shot,1,1
924,0,25,3-pt jump shot,1,1
925,0,1,2-pt layup,0,1
926,0,25,3-pt jump shot,1,1
927,1,25,3-pt jump shot,1,1
928,1,26,3-pt jump shot,0,0
929,1,25,3-pt jump shot,0,0
930,1,26,3-pt jump shot,1,1
931,1,11,2-pt jump shot,0,0
932,1,26,3-pt jump shot,0,1
933,1,26,3-pt jump shot,0,0
934,1,0,2-pt layup,0,0
935,0,24,3-pt jump shot,0,0
936,0,24,3-pt jump shot,0,0
937,0,0,2-pt layup,1,1
938,0,1,2-pt layup,0,0
939,0,23,3-pt jump shot,0,0
940,0,22,3-pt jump shot,0,0
941,0,23,3-pt jump shot,1,1
942,0,10,2-pt jump shot,0,1
943,0,25,3-pt jump shot,0,0
944,0,25,3-pt jump shot,0,0
945,0,20,2-pt jump shot,0,0
946,0,1,2-pt layup,0,1
947,0,3,2-pt jump shot,0,0
948,1,25,3-pt jump shot,1,1
949,1,0,2-pt dunk,1,1
950,1,25,3-pt jump shot,1,1
951,1,24,3-pt jump shot,1,1
952,1,25,3-pt jump shot,0,0
953,1,2,2-pt layup,0,0
954,1,1,2-pt dunk,1,1
955,1,26,3-pt jump shot,0,0
956,1,2,2-pt layup,0,1
957,1,26,3-pt jump shot,0,0
958,1,24,3-pt jump shot,1,1
959,1,25,3-pt jump shot,0,0
960,1,1,2-pt layup,0,0
961,1,5,2-pt jump shot,0,0
962,1,25,3-pt jump shot,0,0
963,1,22,3-pt jump shot,0,0
964,1,25,3-pt jump shot,0,0
965,1,25,3-pt jump shot,1,1
966,1,0,2-pt layup,0,1
967,1,41,3-pt jump shot,0,0
968,1,23,3-pt jump shot,0,0
969,1,26,3-pt jump shot,0,0
970,1,6,2-pt jump shot,0,0
971,1,2,2-pt layup,0,0
972,1,23,3-pt jump shot,0,0
973,1,0,2-pt layup,0,1
974,1,25,3-pt jump shot,1,1
975,1,24,3-pt jump shot,1,1
976,1,26,3-pt jump shot,0,0
977,1,22,3-pt jump shot,0,0
978,1,27,3-pt jump shot,0,0
979,1,26,3-pt jump shot,1,1
980,1,23,3-pt jump shot,0,0
981,1,27,3-pt jump shot,0,0
982,1,1,2-pt dunk,0,1
983,1,25,3-pt jump shot,1,1
984,1,26,3-pt jump shot,0,0
985,1,23,3-pt jump shot,1,1
986,1,27,3-pt jump shot,0,1
987,1,25,3-pt jump shot,0,0
988,1,26,3-pt jump shot,1,1
989,1,25,3-pt jump shot,0,0
990,1,4,2-pt layup,0,0
991,1,27,3-pt jump shot,0,0
992,1,11,2-pt jump shot,0,0
993,1,15,2-pt jump shot,0,0
994,1,1,2-pt dunk,1,1
995,1,25,3-pt jump shot,0,0
996,1,4,2-pt layup,0,0
997,1,22,3-pt jump shot,0,0
998,1,11,2-pt jump shot,0,1
999,1,2,2-pt layup,0,0
1000,1,27,3-pt jump shot,0,1
1001,0,26,3-pt jump shot,1,1
1002,0,0,2-pt layup,0,0
1003,0,25,3-pt jump shot,1,1
1004,0,25,3-pt jump shot,0,1
1005,0,1,2-pt layup,0,0
1006,0,0,2-pt dunk,0,0
1007,0,2,2-pt layup,0,0
1008,0,25,3-pt jump shot,0,1
1009,0,20,2-pt jump shot,0,0
1010,0,26,3-pt jump shot,0,0
1011,0,1,2-pt layup,1,1
1012,0,0,2-pt layup,0,1
1013,0,5,2-pt jump shot,0,1
1014,0,6,2-pt jump shot,0,0
1015,0,25,3-pt jump shot,1,1
1016,0,1,2-pt layup,0,1
1017,0,25,3-pt jump shot,1,1
1018,0,27,3-pt jump shot,0,0
1019,0,23,3-pt jump shot,0,0
1020,0,11,2-pt jump shot,0,0
1021,0,24,3-pt jump shot,0,0
1022,0,20,2-pt jump shot,0,0
1023,0,24,3-pt jump shot,0,0
1024,0,25,3-pt jump shot,0,0
1025,0,0,2-pt layup,0,1
1026,0,1,2-pt layup,1,1
1027,0,2,2-pt layup,0,0
1028,0,23,3-pt jump shot,1,1
1029,0,25,3-pt jump shot,0,0
1030,0,20,2-pt jump shot,0,1
1031,1,3,2-pt layup,0,0
1032,1,26,3-pt jump shot,1,1
1033,1,2,2-pt layup,0,0
1034,1,26,3-pt jump shot,0,1
1035,1,12,2-pt jump shot,1,1
1036,1,26,3-pt jump shot,0,0
1037,1,25,3-pt jump shot,0,0
1038,1,24,3-pt jump shot,0,0
1039,1,25,3-pt jump shot,0,1
1040,1,13,2-pt jump shot,1,1
1041,1,1,2-pt layup,0,1
1042,1,1,2-pt layup,0,0
1043,0,26,3-pt jump shot,1,1
1044,0,16,2-pt jump shot,0,0
1045,0,25,3-pt jump shot,0,0
1046,0,1,2-pt layup,0,1
1047,0,25,3-pt jump shot,0,0
1048,0,22,2-pt jump shot,1,1
1049,0,29,3-pt jump shot,0,0
1050,0,26,3-pt jump shot,1,1
1051,0,24,3-pt jump shot,1,1
1052,0,29,3-pt jump shot,0,0
1053,0,31,3-pt jump shot,0,0
1054,0,25,3-pt jump shot,0,0
1055,0,27,3-pt jump shot,0,0
1056,0,25,3-pt jump shot,1,1
1057,0,22,3-pt jump shot,0,0
1058,0,20,2-pt jump shot,0,1
1059,0,0,2-pt layup,0,0
1060,0,25,3-pt jump shot,1,1
1061,0,14,2-pt jump shot,0,0
1062,0,0,2-pt dunk,1,1
1063,0,25,3-pt jump shot,1,1
1064,0,1,2-pt layup,0,1
1065,0,1,2-pt layup,0,0
1066,0,0,2-pt layup,0,0
1067,0,1,2-pt layup,0,1
1068,0,25,3-pt jump shot,1,1
1069,0,26,3-pt jump shot,0,0
1070,0,2,2-pt layup,0,0
1071,0,30,3-pt jump shot,0,0
1072,0,9,2-pt layup,0,1
1073,0,26,3-pt jump shot,0,0
1074,0,1,2-pt layup,0,1
1075,0,3,2-pt layup,0,0
1076,0,1,2-pt layup,0,1
1077,0,26,3-pt jump shot,0,0
1078,0,14,2-pt jump shot,0,0
1079,0,8,2-pt jump shot,0,1
1080,0,27,3-pt jump shot,0,0
1081,1,25,3-pt jump shot,0,0
1082,1,26,3-pt jump shot,0,0
1083,1,11,2-pt jump shot,0,0
1084,1,25,3-pt jump shot,0,0
1085,0,25,3-pt jump shot,0,0
1086,0,2,2-pt layup,0,1
1087,0,24,3-pt jump shot,1,1
1088,0,2,2-pt layup,0,1
1089,0,2,2-pt layup,0,0
1090,0,1,2-pt layup,0,1
1091,0,1,2-pt layup,0,0
1092,0,0,2-pt layup,0,0
1093,0,25,3-pt jump shot,0,0
1094,0,25,3-pt jump shot,0,0
1095,1,1,2-pt layup,0,0
1096,1,26,3-pt jump shot,0,0
1097,1,3,2-pt jump shot,1,1
1098,1,27,3-pt jump shot,0,0
1099,1,24,3-pt jump shot,1,1
1100,1,28,3-pt jump shot,1,1
1101,1,1,2-pt layup,0,1
1102,1,26,3-pt jump shot,1,1
1103,1,25,3-pt jump shot,0,0
1104,1,15,2-pt jump shot,0,0
1105,1,20,2-pt jump shot,0,0
1106,1,26,3-pt jump shot,0,0
1107,0,24,3-pt jump shot,0,0
1108,0,2,2-pt layup,0,0
1109,0,23,3-pt jump shot,1,1
1110,0,24,3-pt jump shot,0,0
1111,0,25,3-pt jump shot,0,0
1112,0,25,3-pt jump shot,0,0
1113,0,26,3-pt jump shot,0,0
1114,0,23,3-pt jump shot,0,0
1115,0,7,2-pt jump shot,0,0
1116,0,2,2-pt dunk,1,1
1117,0,4,2-pt layup,0,0
1118,0,26,3-pt jump shot,1,1
1119,0,25,3-pt jump shot,0,0
1120,0,24,3-pt jump shot,1,1
1121,0,26,3-pt jump shot,1,1
1122,1,25,3-pt jump shot,0,0
1123,1,25,3-pt jump shot,0,0
1124,1,0,2-pt layup,0,0
1125,1,1,2-pt dunk,1,1
1126,1,2,2-pt layup,0,0
1127,1,2,2-pt layup,0,0
1128,1,26,3-pt jump shot,0,0
1129,1,25,3-pt jump shot,0,0
1130,1,25,3-pt jump shot,1,1
1131,1,26,3-pt jump shot,0,0
1132,1,0,2-pt layup,0,0
1133,1,25,3-pt jump shot,1,1
1134,1,23,3-pt jump shot,0,0
1135,1,25,3-pt jump shot,0,0
1136,1,7,2-pt layup,0,0
1137,1,2,2-pt layup,0,1
1138,1,8,2-pt jump shot,0,0
1139,1,0,2-pt layup,0,1
1140,1,2,2-pt layup,0,0
1141,1,16,2-pt layup,0,0
1142,1,25,3-pt jump shot,1,1
1143,1,25,3-pt jump shot,0,0
1144,1,1,2-pt layup,0,1
1145,1,79,3-pt jump shot,0,0
1146,1,3,2-pt layup,0,0
1147,1,1,2-pt layup,1,1
1148,1,17,2-pt jump shot,0,0
1149,1,0,2-pt layup,0,0
1150,1,1,2-pt layup,0,1
1151,1,37,3-pt jump shot,0,0
1152,1,3,2-pt layup,0,1
1153,1,1,2-pt layup,1,1
1154,1,2,2-pt layup,0,0
1155,1,24,3-pt jump shot,0,0
1156,1,1,2-pt layup,0,0
1157,1,25,3-pt jump shot,0,0
1158,1,25,3-pt jump shot,0,0
1159,1,2,2-pt layup,0,1
1160,1,26,3-pt jump shot,0,0
1161,1,25,3-pt jump shot,0,0
1162,1,25,3-pt jump shot,0,0
1163,1,0,2-pt layup,0,0
1164,0,12,2-pt jump shot,0,0
1165,0,13,2-pt jump shot,0,0
1166,0,4,2-pt layup,1,1
1167,0,26,3-pt jump shot,0,0
1168,0,2,2-pt layup,0,0
1169,0,26,3-pt jump shot,0,0
1170,0,2,2-pt layup,0,1
1171,0,3,2-pt layup,0,0
1172,0,28,3-pt jump shot,0,0
1173,0,30,3-pt jump shot,0,1
1174,0,26,3-pt jump shot,0,1
1175,0,26,3-pt jump shot,1,1
1176,0,27,3-pt jump shot,1,1
1177,0,0,2-pt layup,1,1
1178,0,26,3-pt jump shot,0,0
1179,0,2,2-pt layup,0,0
1180,0,7,2-pt jump shot,0,1
1181,0,2,2-pt layup,0,0
1182,0,14,2-pt jump shot,0,0
1183,0,2,2-pt layup,0,1
1184,0,0,2-pt layup,1,1
1185,0,19,2-pt jump shot,0,0
1186,0,0,2-pt layup,0,1
1187,0,1,2-pt layup,0,0
1188,0,26,3-pt jump shot,0,0
1189,0,22,3-pt jump shot,0,0
1190,0,26,3-pt jump shot,0,0
1191,0,26,3-pt jump shot,0,1
1192,0,23,3-pt jump shot,0,0
1193,0,3,2-pt jump shot,0,0
1194,0,27,3-pt jump shot,0,0
1195,0,26,3-pt jump shot,0,0
1196,0,27,3-pt jump shot,0,0
1197,0,3,2-pt jump shot,0,0
1198,0,26,3-pt jump shot,1,1
1199,0,26,3-pt jump shot,0,0
1200,0,3,2-pt jump shot,0,1
1201,0,3,2-pt layup,0,0
1202,0,23,3-pt jump shot,0,0
1203,0,0,2-pt layup,0,1
1204,0,2,2-pt layup,0,0
1205,0,8,2-pt jump shot,0,0
1206,0,23,3-pt jump shot,0,0
1207,0,3,2-pt layup,0,1
1208,0,2,2-pt layup,0,0
1209,0,2,2-pt layup,0,0
1210,0,4,2-pt layup,0,0
1211,1,25,3-pt jump shot,0,0
1212,1,28,3-pt jump shot,0,0
1213,1,1,2-pt layup,0,1
1214,1,1,2-pt layup,0,0
1215,1,0,2-pt layup,0,1
1216,1,25,3-pt jump shot,0,0
1217,1,2,2-pt layup,0,0
1218,1,25,3-pt jump shot,0,1
1219,1,25,3-pt jump shot,0,0
1220,1,25,3-pt jump shot,0,0
1221,1,5,2-pt jump shot,0,0
1222,1,26,3-pt jump shot,0,0
1223,1,26,3-pt jump shot,0,0
1224,1,26,3-pt jump shot,0,0
1225,1,8,2-pt jump shot,0,1
1226,1,3,2-pt jump shot,0,0
1227,1,1,2-pt layup,0,0
1228,1,4,2-pt jump shot,0,0
1229,1,2,2-pt layup,0,1
1230,1,0,2-pt layup,0,0
1231,1,0,2-pt layup,0,0
1232,1,1,2-pt layup,0,0
1233,1,5,2-pt jump shot,0,0
1234,1,26,3-pt jump shot,0,0
1235,1,2,2-pt layup,0,0
1236,1,1,2-pt layup,0,0
1237,1,18,2-pt jump shot,0,1
1238,1,25,3-pt jump shot,0,0
1239,0,18,2-pt jump shot,0,0
1240,0,27,3-pt jump shot,0,0
1241,1,5,2-pt jump shot,0,0
1242,1,2,2-pt layup,1,1
1243,1,24,3-pt jump shot,1,1
1244,1,4,2-pt jump shot,0,0
1245,1,2,2-pt layup,0,0
1246,1,9,2-pt jump shot,0,1
1247,1,25,3-pt jump shot,0,0
1248,1,1,2-pt layup,0,1
1249,1,2,2-pt layup,0,1
1250,1,23,3-pt jump shot,0,0
1251,1,0,2-pt layup,0,1
1252,1,10,2-pt jump shot,0,0
1253,1,16,2-pt jump shot,0,0
1254,0,2,2-pt layup,0,0
1255,0,28,3-pt jump shot,0,0
1256,0,22,3-pt jump shot,1,1
1257,0,2,2-pt layup,0,0
1258,0,24,3-pt jump shot,1,1
1259,0,22,2-pt jump shot,0,0
1260,0,25,3-pt jump shot,0,1
1261,0,18,2-pt jump shot,0,0
1262,0,26,3-pt jump shot,0,0
1263,0,22,3-pt jump shot,0,0
1264,1,1,2-pt layup,1,1
1265,1,25,3-pt jump shot,0,0
1266,1,25,3-pt jump shot,0,0
1267,1,25,3-pt jump shot,1,1
1268,1,7,2-pt jump shot,0,0
1269,1,19,2-pt jump shot,0,0
1270,1,25,3-pt jump shot,0,0
1271,1,1,2-pt jump shot,0,0
1272,1,1,2-pt layup,0,0
1273,1,25,3-pt jump shot,0,0
